x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.2,2022-05-02 00:00:00,ON,2022,5,2,8.7,,5.9,,11.4,,0,,,,,,,,,M,,M,0,,9.3,,82,,100,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.3,2022-05-03 00:00:00,ON,2022,5,3,9.4,,6.2,,12.5,,11.9,,,,,,,,5,,63,,0,,8.6,,84,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.4,2022-05-04 00:00:00,ON,2022,5,4,13.7,,10.2,,17.2,,4.1,,,,,,,,32,,54,,0,,4.3,,50,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.5,2022-05-05 00:00:00,ON,2022,5,5,9.8,,7.2,,12.3,,0,,,,,,,,4,,35,,0,,8.2,,46,,78,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.6,2022-05-06 00:00:00,ON,2022,5,6,10.3,,7.5,,13.1,,0,,,,,,,,5,,63,,0,,7.7,,27,,81,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.7,2022-05-07 00:00:00,ON,2022,5,7,10.2,,8.4,,12,,0,,,,,,,,5,,68,,0,,7.8,,26,,58,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.8,2022-05-08 00:00:00,ON,2022,5,8,10.9,,8.1,,13.6,,0,,,,,,,,5,,46,,0,,7.1,,36,,59,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.9,2022-05-09 00:00:00,ON,2022,5,9,13.3,,9.3,,17.2,,0,,,,,,,,6,,48,,0,,4.7,,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.10,2022-05-10 00:00:00,ON,2022,5,10,13.5,,9.8,,17.1,,0,,,,,,,,6,,52,,0,,4.5,,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.11,2022-05-11 00:00:00,ON,2022,5,11,13.3,,9.2,,17.4,,0,,,,,,,,6,,37,,0,,4.7,,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.12,2022-05-12 00:00:00,ON,2022,5,12,,M,,M,,M,0,,,,,,,,6,,37,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.13,2022-05-13 00:00:00,ON,2022,5,13,,M,,M,,M,0,,,,,,,,7,,35,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.14,2022-05-14 00:00:00,ON,2022,5,14,15.9,,10.4,,21.4,,0,,,,,,,,6,,37,,0,,2.1,,73,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.15,2022-05-15 00:00:00,ON,2022,5,15,17.4,,11.5,,23.3,,0,,,,,,,,31,,35,,0,,0.6,,64,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.16,2022-05-16 00:00:00,ON,2022,5,16,15.8,,11,,20.6,,5,,,,,,,,31,,54,,0,,2.2,,49,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.17,2022-05-17 00:00:00,ON,2022,5,17,13,,8.4,,17.5,,0,,,,,,,,31,,59,,0,,5,,42,,67,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.18,2022-05-18 00:00:00,ON,2022,5,18,10.2,,8.2,,12.1,,0,,,,,,,,5,,33,,0,,7.8,,58,,76,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.19,2022-05-19 00:00:00,ON,2022,5,19,13.3,,8.6,,17.9,,3.7,,,,,,,,6,,41,,0,,4.7,,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.20,2022-05-20 00:00:00,ON,2022,5,20,16.3,,11.1,,21.5,,0,,,,,,,,6,,42,,0,,1.7,,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.21,2022-05-21 00:00:00,ON,2022,5,21,,M,,M,,M,3.5,,,,,,,,29,,89,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.22,2022-05-22 00:00:00,ON,2022,5,22,,M,,M,,M,0.8,,,,,,,,32,,63,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.23,2022-05-23 00:00:00,ON,2022,5,23,,M,,M,,M,0,,,,,,,,32,,33,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.24,2022-05-24 00:00:00,ON,2022,5,24,11.9,,7.8,,16,,0,,,,,,,,6,,41,,0,,6.1,,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.25,2022-05-25 00:00:00,ON,2022,5,25,,M,,M,,M,0,,,,,,,,5,,54,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.26,2022-05-26 00:00:00,ON,2022,5,26,,M,,M,,M,0.1,,,,,,,,20,,37,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.27,2022-05-27 00:00:00,ON,2022,5,27,,M,,M,,M,2.4,,,,,,,,32,,37,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.28,2022-05-28 00:00:00,ON,2022,5,28,,M,,M,,M,0,,,,,,,,32,,42,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.29,2022-05-29 00:00:00,ON,2022,5,29,,M,,M,,M,0,,,,,,,,6,,33,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.30,2022-05-30 00:00:00,ON,2022,5,30,,M,,M,,M,0,,,,,,,,15,,32,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.5.31,2022-05-31 00:00:00,ON,2022,5,31,,M,,M,,M,0,,,,,,,,15,,35,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.1,2022-06-01 00:00:00,ON,2022,6,1,18.8,,14.8,,22.8,,4.1,,,,,,,,5,,61,,0.8,,0,,60,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.2,2022-06-02 00:00:00,ON,2022,6,2,16.1,,11.5,,20.7,,0,,,,,,,,31,,42,,0,,1.9,,32,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.3,2022-06-03 00:00:00,ON,2022,6,3,,M,,M,,M,0.5,,,,,,,,33,,58,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.4,2022-06-04 00:00:00,ON,2022,6,4,15,,8.9,,21.1,,0,,,,,,,,32,,59,,0,,3,,23,,70,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.5,2022-06-05 00:00:00,ON,2022,6,5,14.7,,8.7,,20.7,,0.2,,,,,,,,23,,39,,0,,3.3,,38,,81,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.6,2022-06-06 00:00:00,ON,2022,6,6,15.1,,12.8,,17.4,,8.4,,,,,,,,5,,50,,0,,2.9,,62,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.7,2022-06-07 00:00:00,ON,2022,6,7,17.3,,13.2,,21.3,,21.2,,,,,,,,31,,54,,0,,0.7,,68,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.8,2022-06-08 00:00:00,ON,2022,6,8,16.8,,12.6,,20.9,,2.1,,,,,,,,31,,32,,0,,1.2,,55,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.9,2022-06-09 00:00:00,ON,2022,6,9,17,,12.3,,21.6,,7.7,,,,,,,,28,,54,,0,,1,,46,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.10,2022-06-10 00:00:00,ON,2022,6,10,18.3,,13.2,,23.4,,0,,,,,,,,27,,50,,0.3,,0,,34,,78,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.11,2022-06-11 00:00:00,ON,2022,6,11,18.1,,12.9,,23.3,,0,,,,,,,,22,,46,,0.1,,0,,53,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.12,2022-06-12 00:00:00,ON,2022,6,12,19.4,,14.9,,23.9,,1.1,,,,,,,,31,,39,,1.4,,0,,62,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.13,2022-06-13 00:00:00,ON,2022,6,13,16.4,,12.6,,20.1,,0,,,,,,,,33,,32,,0,,1.6,,49,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.14,2022-06-14 00:00:00,ON,2022,6,14,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.15,2022-06-15 00:00:00,ON,2022,6,15,19.5,,16.7,,22.3,,0,,,,,,,,6,,46,,1.5,,0,,52,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.16,2022-06-16 00:00:00,ON,2022,6,16,23.9,,15.4,,32.3,,0,,,,,,,,30,,59,,5.9,,0,,34,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.17,2022-06-17 00:00:00,ON,2022,6,17,20.4,,13.8,,27,,,M,,,,,,,30,,85,,2.4,,0,,36,,68,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.18,2022-06-18 00:00:00,ON,2022,6,18,15.9,,11.6,,20.1,,0,,,,,,,,31,,68,,0,,2.1,,28,,66,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.19,2022-06-19 00:00:00,ON,2022,6,19,16.9,,11.2,,22.6,,0,,,,,,,,30,,52,,0,,1.1,,16,,63,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.20,2022-06-20 00:00:00,ON,2022,6,20,16.8,,11.1,,22.5,,0,,,,,,,,20,,37,,0,,1.2,,39,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.21,2022-06-21 00:00:00,ON,2022,6,21,20.9,,15.3,,26.4,,0,,,,,,,,5,,33,,2.9,,0,,64,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.22,2022-06-22 00:00:00,ON,2022,6,22,25,,15.1,,34.9,,0,,,,,,,,32,,63,,7,,0,,39,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.23,2022-06-23 00:00:00,ON,2022,6,23,20.9,,14.4,,27.4,,0,,,,,,,,32,,39,,2.9,,0,,35,,77,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.24,2022-06-24 00:00:00,ON,2022,6,24,20.4,,14.3,,26.5,,0,,,,,,,,33,,33,,2.4,,0,,34,,82,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.25,2022-06-25 00:00:00,ON,2022,6,25,21.2,,16.5,,25.8,,0,,,,,,,,6,,37,,3.2,,0,,48,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.26,2022-06-26 00:00:00,ON,2022,6,26,21.9,,18.4,,25.4,,0.2,,,,,,,,33,,58,,3.9,,0,,57,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.27,2022-06-27 00:00:00,ON,2022,6,27,17.6,,13.6,,21.5,,0,,,,,,,,31,,58,,0,,0.4,,44,,67,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.28,2022-06-28 00:00:00,ON,2022,6,28,16.8,,11.9,,21.7,,0,,,,,,,,31,,37,,0,,1.2,,47,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.29,2022-06-29 00:00:00,ON,2022,6,29,17,,12.1,,21.8,,2.2,,,,,,,,32,,32,,0,,1,,64,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.6.30,2022-06-30 00:00:00,ON,2022,6,30,17.1,,13.2,,20.9,,0,,,,,,,,6,,41,,0,,0.9,,61,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.1,2022-07-01 00:00:00,ON,2022,7,1,21.1,,17.5,,24.7,,2.3,,,,,,,,32,,37,,3.1,,0,,53,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.2,2022-07-02 00:00:00,ON,2022,7,2,21.4,,14.6,,28.2,,0,,,,,,,,30,,54,,3.4,,0,,29,,69,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.3,2022-07-03 00:00:00,ON,2022,7,3,20,,15.3,,24.6,,0,,,,,,,,33,,37,,2,,0,,43,,72,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.4,2022-07-04 00:00:00,ON,2022,7,4,19.3,,15.1,,23.5,,0,,,,,,,,6,,33,,1.3,,0,,42,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.5,2022-07-05 00:00:00,ON,2022,7,5,,M,,M,,M,6.8,,,,,,,,32,,55,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.6,2022-07-06 00:00:00,ON,2022,7,6,,M,,M,,M,0,,,,,,,,3,,33,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.7,2022-07-07 00:00:00,ON,2022,7,7,,M,,M,,M,0,,,,,,,,,M,,M,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.8,2022-07-08 00:00:00,ON,2022,7,8,,M,,M,,M,0,,,,,,,,3,,52,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.9,2022-07-09 00:00:00,ON,2022,7,9,,M,,M,,M,0,,,,,,,,4,,50,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.10,2022-07-10 00:00:00,ON,2022,7,10,,M,,M,,M,0,,,,,,,,,M,,M,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.11,2022-07-11 00:00:00,ON,2022,7,11,20.7,,15.7,,25.6,,3.3,,,,,,,,24,,74,,2.7,,0,,57,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.12,2022-07-12 00:00:00,ON,2022,7,12,,M,,M,,M,0.4,,,,,,,,31,,61,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.13,2022-07-13 00:00:00,ON,2022,7,13,,M,,M,,M,0,,,,,,,,33,,46,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.14,2022-07-14 00:00:00,ON,2022,7,14,,M,,M,,M,0,,,,,,,,,M,,M,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.15,2022-07-15 00:00:00,ON,2022,7,15,20.3,,15.5,,25,,0,,,,,,,,,M,,M,2.3,,0,,52,,88,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.16,2022-07-16 00:00:00,ON,2022,7,16,22.6,,18.2,,26.9,,0,,,,,,,,,M,,M,4.6,,0,,41,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.17,2022-07-17 00:00:00,ON,2022,7,17,22.6,,19.1,,26.1,,0,,,,,,,,5,,39,,4.6,,0,,45,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.18,2022-07-18 00:00:00,ON,2022,7,18,,M,,M,,M,25.2,,,,,,,,31,,52,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.19,2022-07-19 00:00:00,ON,2022,7,19,,M,,M,,M,0,,,,,,,,30,,46,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.20,2022-07-20 00:00:00,ON,2022,7,20,,M,,M,,M,0,,,,,,,,27,,46,,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.21,2022-07-21 00:00:00,ON,2022,7,21,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.22,2022-07-22 00:00:00,ON,2022,7,22,24.4,,18,,30.8,,0,,,,,,,,29,,41,,6.4,,0,,37,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.23,2022-07-23 00:00:00,ON,2022,7,23,22,,17.8,,26.2,,0,,,,,,,,19,,42,,4,,0,,67,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.24,2022-07-24 00:00:00,ON,2022,7,24,21.4,,17.9,,24.9,,12.8,,,,,,,,30,,42,,3.4,,0,,73,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.25,2022-07-25 00:00:00,ON,2022,7,25,18.2,,12.8,,23.6,,0,,,,,,,,30,,59,,0.2,,0,,44,,78,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.26,2022-07-26 00:00:00,ON,2022,7,26,17.9,,12.1,,23.6,,0,,,,,,,,15,,33,,0,,0.1,,60,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.27,2022-07-27 00:00:00,ON,2022,7,27,19.9,,15.4,,24.4,,0,,,,,,,,,M,,M,1.9,,0,,65,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.28,2022-07-28 00:00:00,ON,2022,7,28,23.1,,17.5,,28.7,,0.2,,,,,,,,30,,55,,5.1,,0,,38,,100,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.29,2022-07-29 00:00:00,ON,2022,7,29,20.6,,13.9,,27.3,,0,,,,,,,,30,,48,,2.6,,0,,38,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.30,2022-07-30 00:00:00,ON,2022,7,30,19.5,,15.5,,23.5,,0,,,,,,,,30,,42,,1.5,,0,,55,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.7.31,2022-07-31 00:00:00,ON,2022,7,31,21.1,,15.7,,26.4,,0,,,,,,,,15,,33,,3.1,,0,,52,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.1,2022-08-01 00:00:00,ON,2022,8,1,20.8,,16.2,,25.4,,3.7,,,,,,,,20,,41,,2.8,,0,,73,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.2,2022-08-02 00:00:00,ON,2022,8,2,22.1,,17.2,,27,,0,,,,,,,,31,,50,,4.1,,0,,48,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.3,2022-08-03 00:00:00,ON,2022,8,3,20.6,,15,,26.2,,0.2,,,,,,,,30,,46,,2.6,,0,,64,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.4,2022-08-04 00:00:00,ON,2022,8,4,22.7,,19.4,,26,,14.2,,,,,,,,31,,55,,4.7,,0,,75,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.5,2022-08-05 00:00:00,ON,2022,8,5,23.7,,20.3,,27,,0,,,,,,,,,M,,M,5.7,,0,,53,,88,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.6,2022-08-06 00:00:00,ON,2022,8,6,24.8,,21,,28.5,,0,,,,,,,,,M,,M,6.8,,0,,73,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.7,2022-08-07 00:00:00,ON,2022,8,7,25.1,,22.1,,28,,0,,,,,,,,18,,39,,7.1,,0,,78,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.8,2022-08-08 00:00:00,ON,2022,8,8,23.2,,20.3,,26,,0.8,,,,,,,,30,,50,,5.2,,0,,74,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.9,2022-08-09 00:00:00,ON,2022,8,9,20.7,,18.1,,23.2,,0,,,,,,,,32,,52,,2.7,,0,,59,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.10,2022-08-10 00:00:00,ON,2022,8,10,20.6,,16.1,,25,,0,,,,,,,,,M,,M,2.6,,0,,50,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.11,2022-08-11 00:00:00,ON,2022,8,11,21.9,,17.5,,26.3,,0,,,,,,,,31,,54,,3.9,,0,,36,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.12,2022-08-12 00:00:00,ON,2022,8,12,21.8,,17,,26.6,,0,,,,,,,,32,,50,,3.8,,0,,19,,73,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.13,2022-08-13 00:00:00,ON,2022,8,13,19.4,,14.5,,24.2,,0,,,,,,,,15,,32,,1.4,,0,,33,,77,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.14,2022-08-14 00:00:00,ON,2022,8,14,21.3,,18.4,,24.2,,0,,,,,,,,5,,35,,3.3,,0,,48,,73,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.15,2022-08-15 00:00:00,ON,2022,8,15,22.9,,20.2,,25.5,,0,,,,,,,,4,,42,,4.9,,0,,39,,60,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.16,2022-08-16 00:00:00,ON,2022,8,16,22.6,,20.2,,24.9,,0,,,,,,,,3,,42,,4.6,,0,,47,,77,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.17,2022-08-17 00:00:00,ON,2022,8,17,23.4,,18.8,,28,,0,,,,,,,,6,,37,,5.4,,0,,38,,82,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.18,2022-08-18 00:00:00,ON,2022,8,18,23.3,,18.9,,27.7,,0,,,,,,,,31,,39,,5.3,,0,,45,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.19,2022-08-19 00:00:00,ON,2022,8,19,23.2,,18.4,,27.9,,0,,,,,,,,19,,39,,5.2,,0,,59,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.20,2022-08-20 00:00:00,ON,2022,8,20,23.5,,19.2,,27.8,,1.2,,,,,,,,28,,39,,5.5,,0,,56,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.21,2022-08-21 00:00:00,ON,2022,8,21,22.6,,19.6,,25.6,,10.6,,,,,,,,22,,54,,4.6,,0,,72,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.22,2022-08-22 00:00:00,ON,2022,8,22,22.3,,20.3,,24.2,,40,,,,,,,,6,,35,,4.3,,0,,79,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.23,2022-08-23 00:00:00,ON,2022,8,23,24.8,,20.3,,29.2,,0,,,,,,,,31,,46,,6.8,,0,,36,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.24,2022-08-24 00:00:00,ON,2022,8,24,22.8,,18.5,,27,,0,,,,,,,,33,,32,,4.8,,0,,62,,77,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.25,2022-08-25 00:00:00,ON,2022,8,25,21.7,,19.8,,23.6,,1.5,,,,,,,,5,,41,,3.7,,0,,77,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.26,2022-08-26 00:00:00,ON,2022,8,26,22.2,,17.4,,27,,0,,,,,,,,32,,55,,4.2,,0,,56,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.27,2022-08-27 00:00:00,ON,2022,8,27,18.6,,15.1,,22.1,,0,,,,,,,,4,,39,,0.6,,0,,52,,77,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.28,2022-08-28 00:00:00,ON,2022,8,28,22.4,,19.5,,25.2,,0,,,,,,,,5,,33,,4.4,,0,,65,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.29,2022-08-29 00:00:00,ON,2022,8,29,24.7,,21.2,,28.1,,0,,,,,,,,20,,42,,6.7,,0,,72,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.30,2022-08-30 00:00:00,ON,2022,8,30,22.3,,18.7,,25.8,,3.5,,,,,,,,29,,55,,4.3,,0,,54,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.8.31,2022-08-31 00:00:00,ON,2022,8,31,21.8,,16.5,,27,,0,,,,,,,,28,,63,,3.8,,0,,46,,78,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.9.1,2022-09-01 00:00:00,ON,2022,9,1,17.7,,13.5,,21.9,,0,,,,,,,,31,,45,,0,,0.3,,51,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2022.9.2,2022-09-02 00:00:00,ON,2022,9,2,20.4,,15.3,,25.4,,0,,,,,,,,6,,35,,2.4,,0,,66,,90,
